prop_id,size_acres,size_square_feet,land_type_cd,land_soil_code,ag_use_cd,primary_use_cd
10686,.1606,7000.00,"9         ",None,,11
10687,.1606,7000.00,"9         ",None,,11
10689,.2066,9000.00,"9         ",None,,11
10690,.2180,9500.00,"9         ",None,,11
10691,1.7900,77972.40,"11        ",None,,68
10692,.1291,5625.00,"9         ",None,,11
10693,.1377,6000.00,"9         ",None,,11
10694,.1434,6250.00,"9         ",None,,11
10695,.1434,6250.00,"9         ",None,,11
10696,.1434,6250.00,"9         ",None,,11
10697,.1434,6250.00,"9         ",None,,11
10698,.1434,6250.00,"9         ",None,,11
10699,.1606,7000.00,"9         ",None,,11
10700,.1606,7000.00,"9         ",None,,11
10701,.3213,14000.00,"9         ",None,,11
10702,.2249,9800.00,"9         ",None,,11
10703,.2089,9100.00,"9         ",None,,11
10704,.2089,9100.00,"9         ",None,,11
10705,.3213,14000.00,"9         ",None,,11
10706,.3213,14000.00,"9         ",None,,11
10707,.2812,12250.00,"9         ",None,,11
10708,.2008,8750.00,"9         ",None,,11
10709,.1606,7000.00,"9         ",None,,11
10710,.3213,14000.00,"9         ",None,,11
10711,.3213,14000.00,"9         ",None,,11
10712,.1928,8400.00,"9         ",None,,11
10713,.2571,11200.00,"9         ",None,,11
10714,.1928,8400.00,"9         ",None,,11
10715,.3213,14000.00,"9         ",None,,11
10718,.2571,11200.00,"9         ",None,,11
10719,.3961,17250.00,"9         ",None,,11
10722,.1606,7000.00,"9         ",None,,11
10723,.1606,7000.00,"9         ",None,,12
10724,.1606,7000.00,"9         ",None,,11
10725,.2388,10403.00,"9         ",None,,11
10726,.3328,14500.00,"9         ",None,,11
10727,.1262,5500.00,"91        ",None,,11
10729,.0300,1307.00,"91        ",None,,11
10730,.1074,4675.00,"91        ",None,,11
10732,.2330,10150.00,"9         ",None,,11
10733,.2400,10875.00,"9         ",None,,11
10734,.2410,10500.00,"9         ",None,,11
10735,.2410,10500.00,"9         ",None,,11
10736,.2944,12825.00,"9         ",None,,11
10737,.3495,15225.00,"9         ",None,,11
10740,.1065,4640.00,"91        ",None,,11
10741,.0509,2220.00,"91        ",None,,11
10742,.3329,14500.00,"9         ",None,,11
10743,.3328,14500.00,"9         ",None,,11
10744,.3328,14500.00,"9         ",None,,11
10745,.3328,14500.00,"9         ",None,,11
10746,.3328,14500.00,"9         ",None,,11
10747,.6624,28855.00,"9         ",None,,11
10748,.2203,9600.00,"9         ",None,,11
10749,.2584,11260.00,"9         ",None,,11
10750,.2291,9980.00,"9         ",None,,11
10751,.3820,16640.00,"9         ",None,,11
10752,.2015,8780.00,"9         ",None,,11
10756,.2307,10050.00,"9         ",None,,11
10757,.2573,11210.00,"9         ",None,,11
10758,.2288,9970.00,"9         ",None,,11
10759,.2614,11390.00,"9         ",None,,11
10760,.2704,11780.00,"9         ",None,,11
10761,.3087,13450.00,"9         ",None,,11
10762,.3266,14230.00,"9         ",None,,11
10763,.2424,10560.00,"9         ",None,,11
10764,.1864,8120.00,"9         ",None,,11
10765,.2380,10367.00,"9         ",None,,11
10766,.2362,10290.00,"9         ",None,,11
10767,.2400,10331.00,"9         ",None,,11
10768,.2295,9937.00,"9         ",None,,11
10769,.2332,10123.00,"9         ",None,,11
10770,.2362,10290.00,"9         ",None,,11
10771,.2362,10290.00,"9         ",None,,11
10772,.2387,10400.00,"9         ",None,,11
10773,.2387,10400.00,"9         ",None,,11
10774,.2362,10290.00,"9         ",None,,11
10775,.2203,9600.00,"9         ",None,,11
10776,.2190,9540.00,"9         ",None,,11
10777,.2493,10860.00,"9         ",None,,11
10778,.2353,10250.00,"9         ",None,,11
10779,.2380,10370.00,"9         ",None,,11
10780,.2382,10380.00,"9         ",None,,11
10781,.2355,10260.00,"9         ",None,,11
10782,.2394,10430.00,"9         ",None,,11
10783,.2182,9505.00,"9         ",None,,11
10784,.3075,13395.00,"9         ",None,,11
10785,.2812,12250.00,"9         ",None,,11
10786,.3262,14210.00,"9         ",None,,11
10787,.3000,13070.00,"9         ",None,,11
10788,.2676,11658.00,"9         ",None,,11
10789,.5226,22765.00,"9         ",None,,11
10790,.2626,11440.00,"9         ",None,,11
10792,.2457,10704.00,"9         ",None,,11
10795,.0183,800.00,"91        ",None,,11
10797,.5100,21932.00,"9         ",None,,11
10798,.2513,10950.00,"9         ",None,,11
10799,.2201,9588.00,"9         ",None,,11
10800,.3605,15706.00,"9         ",None,,11
10801,.1610,7015.00,"9         ",None,,11
10802,.1610,7015.00,"9         ",None,,11
10803,1.0000,43560.00,"11        ",None,,91
10805,5.0000,217800.00,"11        ",None,,59
10806,3.0000,130680.00,"11        ",None,,68
10810,.2899,12632.00,"9         ",None,,11
10811,.3300,14375.00,"9         ",None,,11
10814,3.1600,137649.60,"9         ",None,,18
10824,.0299,1306.00,"9         ",None,,91
10826,2.9400,.00,"9         ",None,,91
10827,2.6800,116740.80,"11        ",None,,13
10828,10.7700,469141.20,"11        ",None,,15
10829,.3172,13821.00,"9         ",None,,11
10830,.3190,13898.00,"9         ",None,,11
10831,.3197,13927.00,"9         ",None,,11
10832,.3197,13927.00,"9         ",None,,11
10833,.3197,13927.00,"9         ",None,,11
10834,.4227,18417.00,"9         ",None,,11
10835,.5516,24029.00,"9         ",None,,11
10836,.3023,13170.00,"9         ",None,,11
10837,.3665,15967.00,"9         ",None,,11
10838,.3598,15673.00,"9         ",None,,11
10839,.4298,18723.00,"9         ",None,,11
10840,.3189,13892.00,"9         ",None,,11
10841,.3189,13892.00,"9         ",None,,11
10843,.5216,22719.00,"91        ",None,,11
10844,.2562,11164.00,"9         ",None,,11
10845,.2582,11250.00,"9         ",None,,11
10846,.2549,11106.00,"9         ",None,,11
10847,.4246,18498.00,"9         ",None,,11
10848,.3488,15194.00,"9         ",None,,11
10849,.2532,11033.00,"9         ",None,,11
10850,.2347,10227.00,"9         ",None,,11
10851,.2582,11250.00,"9         ",None,,11
10852,.2613,11386.00,"9         ",None,,11
10853,.9740,42431.00,"9         ",None,,11
10855,.3100,13504.00,"9         ",None,,11
10856,.2800,12197.00,"9         ",None,,11
10857,.2899,12632.00,"9         ",None,,11
10858,.2899,12632.00,"9         ",None,,11
10859,.3199,13939.00,"9         ",None,,11
10860,301.9500,.00,"5         ","Dry Agland #2                           ","AG   ",83
10860,258.7500,24424092.00,"5         ","Dry Agland #1                           ","AG   ",83
10860,20.0000,871200.00,"51        ","Dry Pasture Nominal Value               ","AG   ",83
10860,1.0000,43560.00,"9         ","Rural Homesite                          ","AG   ",83
10861,14.7000,640332.00,"5         ","Dry Agland #1                           ","AG   ",83
10862,554.0000,24132240.00,"5         ","Dry Agland #1                           ","AG   ",83
10862,40.5000,1764180.00,"51        ","Dry Pasture Nominal Value               ","AG   ",83
10863,.3399,14810.00,"91        ",None,,11
10864,1.1100,48351.60,"9         ","Rural Homesite                          ",,18
10865,2.4000,104544.00,"9         ","Rural Homesite                          ",,18
10866,5.2500,228690.00,"9         ",None,,18
10867,.0300,1306.80,"91        ",None,,11
10868,6.1400,267458.40,"41        ","Irrigated Pasture #1                    ","AG   ",83
10868,1.0000,.00,"9         ","Rural Homesite                          ",,83
10869,3.2200,140263.20,"9         ",None,,18
10870,4.9000,213444.00,"9         ","Rural Homesite                          ",,18
10871,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10872,5.0000,217800.00,"9         ",None,,18
10874,5.0800,221284.80,"9         ","Rural Homesite                          ",,18
10876,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10877,5.5600,242193.60,"9         ","Rural Homesite                          ",,18
10879,5.7800,251776.80,"9         ","Rural Homesite                          ",,18
10880,5.3900,234788.40,"9         ","Rural Homesite                          ",,18
10881,5.0000,217800.00,"9         ",None,,18
10882,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10885,2.9700,129373.20,"9         ","Rural Homesite                          ",,18
10886,2.9700,129373.20,"9         ","Rural Homesite                          ",,18
10887,3.6700,159865.20,"9         ","Rural Homesite                          ",,18
10888,2.5000,108900.00,"9         ",None,,18
10893,4.5300,197326.80,"9         ","Rural Homesite                          ",,18
10894,2.4300,105850.80,"9         ","Rural Homesite                          ",,18
10895,2.5700,111949.20,"9         ","Rural Homesite                          ",,18
10896,2.3200,101059.20,"9         ","Rural Homesite                          ",,18
10897,1.5300,66646.80,"9         ","Rural Homesite                          ",,18
10898,3.0800,134164.80,"9         ","Rural Homesite                          ",,18
10899,2.1000,91476.00,"9         ","Rural Homesite                          ",,18
10900,20.0100,871635.60,"9         ","Dry Pasture #1                          ",,18
10901,20.0000,871200.00,"9         ","Rangeland                               ",,18
10902,20.0300,872506.80,"9         ","Rural Homesite                          ",,18
10903,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10904,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10905,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10906,5.0000,.00,"9         ",None,,18
10907,2.0600,89733.60,"9         ","Rural Homesite                          ",,18
10908,2.0600,89733.60,"9         ","Rural Homesite                          ",,18
10909,2.1200,92347.20,"9         ","Rural Homesite                          ",,18
10910,13.7600,599385.60,"9         ","Rural Homesite                          ",,81
10911,5.6000,243936.00,"9         ","Rural Homesite                          ",,18
10912,3.5000,152460.00,"9         ","Rural Homesite                          ",,18
10913,10.9000,474804.00,"9         ","Rural Homesite                          ",,18
10914,20.1200,876427.20,"9         ","Rural Homesite                          ",,81
10915,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10916,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10917,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10918,5.0100,218235.60,"9         ","Rural Homesite                          ",,18
10919,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10920,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10921,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10922,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10923,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10924,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10925,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10926,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10927,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10928,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10929,10.0000,435600.00,"9         ","Rural Homesite                          ",,18
10930,10.0000,435600.00,"9         ","Rural Homesite                          ",,18
10931,10.0000,435600.00,"9         ","Rural Homesite                          ",,18
10932,20.1000,875556.00,"9         ",None,,18
10933,1.7400,75794.40,"9         ","Rural Homesite                          ",,18
10934,6.2500,272250.00,"9         ","Rural Homesite                          ",,18
10935,4.0300,175546.80,"41        ","Irrigated Pasture #1                    ","AG   ",83
10935,1.0000,43560.00,"9         ","Rural Homesite                          ","AG   ",83
10936,3.4700,151153.20,"9         ","Rural Homesite                          ",,18
10937,1.4800,64468.80,"9         ","Rural Homesite                          ",,18
10940,5.0300,219106.80,"9         ","Rural Homesite                          ",,18
10943,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10944,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10945,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10946,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10948,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10949,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10950,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10951,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10952,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10953,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10954,5.2400,228254.40,"9         ","Rural Homesite                          ",,18
10955,5.0500,219978.00,"9         ","Rural Homesite                          ",,18
10957,5.1200,223027.20,"9         ","Rural Homesite                          ",,18
10958,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
10959,.9599,41817.00,"9         ","Rural Homesite                          ",,11
10962,2.0000,87120.00,"9         ","Rural Homesite                          ",,18
10963,2.3200,101059.20,"9         ","Rural Homesite                          ",,18
10964,2.2100,96267.60,"9         ","Rural Homesite                          ",,18
10965,2.2400,97574.40,"9         ",None,,18
10966,1.5000,65340.00,"9         ","Rural Homesite                          ",,18
10967,1.5100,65775.60,"9         ","Rural Homesite                          ",,18
10968,2.0000,87120.00,"9         ","Rural Homesite                          ",,18
10969,1.2600,54885.60,"9         ","Rural Homesite                          ",,18
10970,1.2500,54450.00,"9         ","Rural Homesite                          ",,18
10971,1.2600,54885.60,"9         ","Rural Homesite                          ",,18
10972,1.2500,54450.00,"9         ","Rural Homesite                          ",,18
10973,2.0000,87120.00,"9         ","Rural Homesite                          ",,18
10974,1.6800,73180.80,"9         ","Rural Homesite                          ",,18
10975,1.3400,58370.40,"9         ","Rural Homesite                          ",,18
10976,2.4500,110642.40,"9         ","Rural Homesite                          ",,18
10977,2.5500,107157.60,"9         ","Rural Homesite                          ",,18
10981,13.8500,603306.00,"12        ",None,,48
10982,9.8000,426888.00,"9         ",None,,48
10989,1.3187,57443.00,"12        ",None,,66
10990,1.4000,60984.00,"12        ",None,,64
10991,1.6500,71874.00,"9         ",None,,18
10992,1.2300,53579.00,"12        ",None,,63
10993,.7437,32398.00,"9         ",None,,11
10994,1.1300,49222.80,"12        ",None,,64
10995,12.0500,524898.00,"11        ",None,,68
10996,.8200,35719.00,"11        ",None,,39
10997,1.6100,70132.00,"11        ",None,,39
10998,.2084,9081.00,"9         ",None,,11
10999,.2215,9648.00,"11        ",None,,53
11000,.3951,17210.00,"11        ",None,,53
11002,.2152,9374.00,"11        ",None,,56
11003,.0717,3123.00,"11        ",None,,65
11004,.2152,9374.00,"11        ",None,,65
11005,.2152,9374.00,"11        ",None,,57
11006,.1434,6246.00,"11        ",None,,57
11010,.0385,1675.00,"11        ",None,,53
11011,.0831,3619.00,"11        ",None,,53
11012,.1749,7618.00,"11        ",None,,64
11013,.2841,12375.00,"11        ",None,,64
11015,.1991,8669.00,"11        ",None,,74
11016,.2239,9750.00,"11        ",None,,53
11017,.1434,6246.00,"11        ",None,,65
11018,.0717,3123.00,"11        ",None,,53
11019,.0717,3123.00,"11        ",None,,58
11020,.0717,3123.00,"11        ",None,,64
11021,.0717,3123.00,"11        ",None,,59
11022,.0717,3123.00,"11        ",None,,59
11023,.2152,9374.00,"11        ",None,,64
11024,.1434,6246.00,"11        ",None,,59
11025,.2239,9750.00,"11        ",None,,53
11026,.0417,1816.00,"11        ",None,,56
11029,.3000,13067.00,"11        ",None,,53
11030,.0825,3593.00,"11        ",None,,61
11031,.1434,6246.00,"11        ",None,,64
11032,.1716,7474.00,"11        ",None,,53
11033,.0901,3924.00,"11        ",None,,53
11034,.2879,12540.00,"11        ",None,,53
11035,.4247,18499.00,"11        ",None,,27
11036,.2582,11247.00,"11        ",None,,46
11037,.1721,7496.00,"11        ",None,,46
11038,.1434,6246.00,"11        ",None,,65
11039,.2152,9374.00,"11        ",None,,62
11040,.1434,6246.00,"11        ",None,,54
11043,.1721,7496.00,"11        ",None,,64
11044,.3587,15624.00,"11        ",None,,76
11045,.2582,11247.00,"11        ",None,,64
11046,.0803,3497.00,"11        ",None,,58
11047,.0803,3497.00,"11        ",None,,53
