prop_id,owner_id,exmpt_type_cd,exmpt_subtype_cd,exemption_pct
20214,213132,SNR/DSBL,SA,100.00
20222,139643,SNR/DSBL,SA,100.00
20229,27284,SNR/DSBL,SA,100.00
20288,19389,SNR/DSBL,"SA   ",100.00
20291,480607,SNR/DSBL,"SA   ",100.00
20314,127696,EX,COM,100.00
20318,61588,EX,GOVT,100.00
20337,464456,EX,"GOVT ",
20374,91987,SNR/DSBL,SA,100.00
20382,149925,SNR/DSBL,SA,100.00
20414,174547,SNR/DSBL,"SA   ",100.00
20433,218999,SNR/DSBL,SA,100.00
20495,25177,SNR/DSBL,SB,100.00
20501,103212,SNR/DSBL,SA,100.00
20513,27712,SNR/DSBL,SA,100.00
20514,134765,SNR/DSBL,"SA   ",100.00
20528,481566,SNR/DSBL,SC,100.00
20536,62206,SNR/DSBL,EX(DOR),100.00
20547,61588,EX,GOVT,100.00
20562,168707,SNR/DSBL,SA,100.00
20573,205324,SNR/DSBL,SA,100.00
20576,117700,SNR/DSBL,SA,100.00
20597,429195,SNR/DSBL,SB,100.00
20618,426009,SNR/DSBL,SA,100.00
20642,113586,SNR/DSBL,SB,100.00
20647,175094,SNR/DSBL,SB,100.00
20648,182200,SNR/DSBL,SA,100.00
20676,189577,SNR/DSBL,SA,100.00
20690,461362,SNR/DSBL,SA,100.00
20698,112501,SNR/DSBL,SB,100.00
20725,140519,SNR/DSBL,SA,100.00
20743,427656,EX,DOR,100.00
20748,94737,SNR/DSBL,SA,100.00
20764,424186,SNR/DSBL,SA,100.00
20772,61629,EX,GOVT,100.00
20773,61629,EX,GOVT,100.00
20806,456359,SNR/DSBL,SA,100.00
20825,428436,SNR/DSBL,"SA   ",100.00
20830,36891,SNR/DSBL,SA,100.00
20901,43580,SNR/DSBL,SA,100.00
20908,111640,SNR/DSBL,"SA   ",100.00
20923,467155,SNR/DSBL,SA,100.00
20937,60764,SNR/DSBL,SA,100.00
20954,128583,SNR/DSBL,SA,100.00
20964,178996,SNR/DSBL,"SA   ",100.00
21011,198628,SNR/DSBL,SB,100.00
21047,159468,SNR/DSBL,SC,100.00
21069,213668,SNR/DSBL,SA,100.00
21090,215731,SNR/DSBL,SA,100.00
21206,135358,EX,"GOVT ",
21216,86956,EX,"GOVT ",
21217,86956,EX,"GOVT ",
21218,47044,EX,"GOVT ",
21222,47044,EX,"GOVT ",
21233,101726,SNR/DSBL,SA,100.00
21236,86956,EX,"GOVT ",
21237,86956,EX,"GOVT ",
21238,86956,EX,"GOVT ",
21241,86956,EX,"GOVT ",
21242,86956,EX,"GOVT ",
21243,86956,EX,"GOVT ",
21244,86956,EX,"GOVT ",
21246,86956,EX,"GOVT ",
21247,86956,EX,"GOVT ",
21248,86956,EX,"GOVT ",
21301,178086,SNR/DSBL,SA,100.00
21324,47044,EX,"GOVT ",
21325,47044,EX,"GOVT ",
21326,47044,EX,"GOVT ",
21327,91043,EX,DOR,100.00
21334,47044,EX,"GOVT ",
21336,47044,EX,"GOVT ",
21339,47062,EX,"GOVT ",
21343,199219,EX,"GOVT ",
21368,160325,EX,UTL,100.00
21372,47062,EX,"GOVT ",
21374,47044,EX,"GOVT ",
21377,47062,EX,"GOVT ",
21378,17796,EX,"GOVT ",
21379,17795,EX,"GOVT ",
21382,17795,EX,"GOVT ",
21394,17675,EX,"GOVT ",
21398,17787,EX,"GOVT ",
21406,47044,EX,"GOVT ",
21408,54803,SNR/DSBL,SA,100.00
21414,90404,SNR/DSBL,"SA   ",100.00
21421,142996,SNR/DSBL,"SA   ",100.00
21428,453160,SNR/DSBL,SA,100.00
21437,126941,EX,"GOVT ",
21458,27854,EX,"GOVT ",
21472,27854,EX,"GOVT ",
21473,27854,EX,"GOVT ",
21474,29562,EX,GOVT,100.00
21476,81488,U500,,
21477,27854,EX,"GOVT ",
21478,27854,EX,"GOVT ",
21479,29562,EX,GOVT,100.00
21480,27854,EX,"GOVT ",
21485,27854,EX,"GOVT ",
21488,187552,EX,DOR,100.00
21492,146113,SNR/DSBL,SA,100.00
21498,77807,SNR/DSBL,SB,100.00
21521,421021,SNR/DSBL,SA,100.00
21539,177642,SNR/DSBL,SA,100.00
21541,158839,SNR/DSBL,SA,100.00
21578,47044,EX,"GOVT ",
21640,21225,SNR/DSBL,SB,100.00
21642,48054,SNR/DSBL,"SA   ",100.00
21662,160325,EX,UTL,100.00
21671,17758,EX,"GOVT ",
21676,47044,EX,"GOVT ",
21685,192562,EX,DOR,100.00
21688,174804,SNR/DSBL,SA,100.00
21751,189499,SNR/DSBL,SA,100.00
21786,211524,SNR/DSBL,"SA   ",50.00
43696,27873,EX,"GOVT ",
43717,135186,SNR/DSBL,SC,100.00
43735,430314,SNR/DSBL,SA,100.00
43736,77966,SNR/DSBL,SA,100.00
43809,440785,SNR/DSBL,SC,100.00
43843,57342,SNR/DSBL,SA,100.00
43848,448983,SNR/DSBL,SB,100.00
43893,435279,EX,GOVT,100.00
43955,108751,U500,,
43964,47044,EX,"GOVT ",
43999,456494,DOR,,100.00
44001,61588,EX,GOVT,100.00
44013,91135,EX,"GOVT ",
44027,36132,SNR/DSBL,SA,100.00
44033,46243,SNR/DSBL,SA,100.00
44046,456416,SNR/DSBL,SA,100.00
44062,23816,SNR/DSBL,"SA   ",100.00
44065,105731,SNR/DSBL,SA,100.00
44088,190815,SNR/DSBL,SA,100.00
44092,474290,SNR/DSBL,SB,100.00
44093,213373,SNR/DSBL,SA,100.00
44100,60629,SNR/DSBL,SA,100.00
44101,420833,SNR/DSBL,SA,100.00
44103,217555,SNR/DSBL,SA,100.00
44118,219480,SNR/DSBL,SA,100.00
44128,33694,SNR/DSBL,SA,100.00
44150,132111,SNR/DSBL,SA,100.00
44157,422737,SNR/DSBL,SA,100.00
44166,472645,SNR/DSBL,SA,100.00
44172,420308,SNR/DSBL,SA,100.00
44186,50514,SNR/DSBL,SA,100.00
44197,169141,SNR/DSBL,SA,100.00
44203,68885,SNR/DSBL,"SA   ",100.00
44212,129617,SNR/DSBL,SA,100.00
44219,95291,SNR/DSBL,SA,100.00
44235,27895,EX,"GOVT ",
44237,27895,EX,"GOVT ",
44238,434299,EX,DOR,100.00
44239,91085,EX,DOR,100.00
44240,467017,EX,DOR,100.00
44241,91079,EX,DOR,100.00
44243,89867,EX,DOR,100.00
44244,91139,EX,"GOVT ",
44245,89867,EX,DOR,100.00
44255,108449,EX,DOR,100.00
44261,151665,EX,DOR,100.00
44263,46770,EX,DOR,100.00
44265,29554,EX,DOR,100.00
44277,27895,EX,"GOVT ",
44283,27895,EX,"GOVT ",
44297,204107,SNR/DSBL,"SA   ",100.00
44314,464335,SNR/DSBL,SA,100.00
44324,435758,SNR/DSBL,SA,100.00
44358,47062,EX,"GOVT ",
44378,440594,SNR/DSBL,SC,100.00
44381,192849,SNR/DSBL,SA,100.00
44382,124544,SNR/DSBL,SB,100.00
44388,117411,SNR/DSBL,"SA   ",100.00
44397,23455,SNR/DSBL,SA,100.00
44405,463770,SNR/DSBL,SA,100.00
44417,196852,SNR/DSBL,SA,100.00
44451,440815,SNR/DSBL,SA,100.00
44467,215194,SNR/DSBL,SA,100.00
44470,224693,SNR/DSBL,SA,100.00
44484,27895,EX,"GOVT ",
44487,27895,EX,"GOVT ",
44496,146289,SNR/DSBL,SA,100.00
44497,138553,SNR/DSBL,SA,100.00
44500,139881,SNR/DSBL,"SA   ",100.00
44502,471055,SNR/DSBL,SC,100.00
44511,94493,SNR/DSBL,"SA   ",100.00
44516,173772,SNR/DSBL,"SA   ",100.00
44522,101346,SNR/DSBL,SA,100.00
44528,465533,SNR/DSBL,SA,100.00
44543,67860,SNR/DSBL,SA,100.00
44567,65681,SNR/DSBL,"SA   ",100.00
44572,49544,SNR/DSBL,SA,100.00
44601,49542,SNR/DSBL,SA,100.00
44625,27723,SNR/DSBL,SA,100.00
44630,156375,SNR/DSBL,SA,100.00
44638,425296,SNR/DSBL,SA,100.00
44651,155431,SNR/DSBL,SA,100.00
44655,149083,SNR/DSBL,SA,100.00
44663,139701,SNR/DSBL,"SA   ",100.00
44714,33940,SNR/DSBL,"SA   ",100.00
44717,55192,SNR/DSBL,SA,100.00
44732,448171,SNR/DSBL,SA,100.00
44733,98028,SNR/DSBL,SB,100.00
44746,98298,SNR/DSBL,SA,100.00
44765,191449,SNR/DSBL,SA,100.00
44771,212667,SNR/DSBL,SA,100.00
44772,47062,EX,"GOVT ",
44775,61588,EX,GOVT,100.00
44776,47062,EX,"GOVT ",
44777,19957,EX,UTL,100.00
44778,27895,EX,"GOVT ",
44836,217219,SNR/DSBL,"SA   ",100.00
44853,97050,SNR/DSBL,SC,100.00
44858,424530,EX,"GOVT ",
44859,102434,EX,"GOVT ",
44860,102434,EX,"GOVT ",
44863,424879,EX,"GOVT ",
44872,102432,EX,"GOVT ",
44873,47044,EX,"GOVT ",
44874,102434,EX,"GOVT ",
44876,102434,EX,"GOVT ",
44877,199219,EX,"GOVT ",
44878,102434,EX,"GOVT ",
44879,102434,EX,"GOVT ",
44883,47062,EX,"GOVT ",
44884,47072,EX,"GOVT ",
44885,102434,EX,"GOVT ",
44886,102434,EX,"GOVT ",
44887,102434,EX,"GOVT ",
44888,102434,EX,"GOVT ",
44889,102434,EX,"GOVT ",
44890,102434,EX,"GOVT ",
44891,102434,EX,"GOVT ",
44892,102434,EX,"GOVT ",
44893,102427,EX,"GOVT ",
44894,102434,EX,"GOVT ",
44895,102434,EX,"GOVT ",
44896,102434,EX,"GOVT ",
44899,102434,EX,"GOVT ",
44933,195056,SNR/DSBL,"SA   ",95.69
44937,186104,SNR/DSBL,SA,100.00
44938,82480,SNR/DSBL,SA,100.00
44964,102434,EX,"GOVT ",
44976,481055,SNR/DSBL,SA,100.00
44979,151733,SNR/DSBL,"SA   ",100.00
44988,145816,SNR/DSBL,SA,100.00
45007,21531,SNR/DSBL,SA,100.00
45042,206796,SNR/DSBL,SA,100.00
45054,17771,EX,"GOVT ",
45118,102434,EX,"GOVT ",
45119,102434,EX,"GOVT ",
45121,17740,EX,"GOVT ",
45122,17676,EX,"GOVT ",
45124,102434,EX,"GOVT ",
45129,102434,EX,"GOVT ",
45181,102434,EX,"GOVT ",
45186,27873,EX,"GOVT ",
45187,27873,EX,"GOVT ",
45191,61636,EX,"GOVT ",
45194,27687,EX,DOR,100.00
45257,66603,SNR/DSBL,SA,100.00
45263,35067,EX,"GOVT ",
45282,35062,EX,"GOVT ",
45299,153399,SNR/DSBL,"SA   ",100.00
45316,106081,SNR/DSBL,SA,100.00
45362,56483,SNR/DSBL,SA,100.00
45393,94570,SNR/DSBL,"SA   ",100.00
45408,462399,SNR/DSBL,SA,100.00
45410,125763,SNR/DSBL,SA,100.00
45425,204648,SNR/DSBL,SA,100.00
45457,180548,SNR/DSBL,"SA   ",100.00
45465,35069,EX,"GOVT ",
45466,35069,EX,"GOVT ",
45470,178198,SNR/DSBL,SA,100.00
45478,47062,EX,"GOVT ",
45479,47062,EX,"GOVT ",
45481,35062,EX,"GOVT ",
45487,170185,SNR/DSBL,SA,100.00
45517,164383,SNR/DSBL,"SA   ",100.00
45521,27895,EX,"GOVT ",
45522,433120,EX,COM,100.00
21881,106780,SNR/DSBL,SA,100.00
21882,288699,SNR/DSBL,SA,100.00
21883,160325,EX,UTL,100.00
21902,29445,DOR,,100.00
21961,140990,SNR/DSBL,SC,100.00
21975,173609,SNR/DSBL,SC,100.00
22030,26153,EX,DOR,100.00
22035,423935,SNR/DSBL,SA,100.00
22042,126061,SNR/DSBL,"SA   ",100.00
22052,88162,EX,GOVT,100.00
22114,224829,SNR/DSBL,SA,100.00
22128,179600,SNR/DSBL,"SA   ",100.00
22220,153565,SNR/DSBL,SA,100.00
22243,80228,SNR/DSBL,SA,100.00
22274,118774,SNR/DSBL,SA,100.00
22296,14878,SNR/DSBL,SA,100.00
22302,50743,SNR/DSBL,SC,100.00
22404,93282,SNR/DSBL,SC,100.00
22416,47044,EX,"GOVT ",
22419,47044,EX,"GOVT ",
22420,47044,EX,"GOVT ",
22459,46534,SNR/DSBL,"SA   ",77.26
22517,17773,EX,"GOVT ",
22527,81806,SNR/DSBL,"SA   ",100.00
22529,182814,SNR/DSBL,SA,100.00
22549,462759,SNR/DSBL,SA,100.00
22571,105455,EX,DOR,100.00
22572,105454,EX,DOR,100.00
22583,466430,SNR/DSBL,SA,100.00
22602,38792,SNR/DSBL,"SA   ",100.00
22609,27917,EX,"GOVT ",
22612,17772,EX,"GOVT ",
22633,27917,EX,"GOVT ",
22634,47750,SNR/DSBL,SA,100.00
22635,27917,EX,"GOVT ",
22636,27917,EX,"GOVT ",
22637,27917,EX,"GOVT ",
22653,150211,SNR/DSBL,SA,100.00
22664,27917,EX,"GOVT ",
22676,424825,SNR/DSBL,SA,100.00
22720,41015,SNR/DSBL,SA,100.00
22734,27917,EX,"GOVT ",
22746,27917,EX,"GOVT ",
22747,27917,EX,"GOVT ",
22748,29562,EX,GOVT,100.00
22763,206813,SNR/DSBL,"SA   ",100.00
22804,83781,SNR/DSBL,"SA   ",100.00
22863,224636,SNR/DSBL,SA,100.00
22887,27917,EX,"GOVT ",
22898,447544,SNR/DSBL,SB,100.00
22924,40498,SNR/DSBL,SA,100.00
22928,27917,EX,"GOVT ",
22934,165279,SNR/DSBL,"SA   ",100.00
22939,27917,EX,"GOVT ",
22940,27917,EX,"GOVT ",
22942,18063,SNR/DSBL,SA,100.00
22948,27917,EX,"GOVT ",
22949,27917,EX,"GOVT ",
22957,36702,SNR/DSBL,"SA   ",100.00
22962,160348,SNR/DSBL,"SA   ",100.00
22972,170904,SNR/DSBL,SA,50.00
23014,30728,EX,DOR,100.00
23025,27917,EX,"GOVT ",
23081,460938,SNR/DSBL,SC,100.00
23083,140657,SNR/DSBL,SA,100.00
23172,208164,SNR/DSBL,"SA   ",100.00
23174,23452,SNR/DSBL,SA,100.00
23211,73563,SNR/DSBL,SA,100.00
23226,47044,EX,"GOVT ",
23228,47044,EX,"GOVT ",
23229,47044,EX,"GOVT ",
23231,47044,EX,"GOVT ",
23233,47083,EX,"GOVT ",
23235,102434,EX,"GOVT ",
23239,424531,EX,"GOVT ",
23255,86683,EX,"GOVT ",
23263,160325,EX,UTL,100.00
23264,47062,EX,"GOVT ",
23265,102423,EX,"GOVT ",
23266,160325,EX,UTL,100.00
23294,35068,EX,"GOVT ",
23302,47044,EX,"GOVT ",
23306,47062,EX,"GOVT ",
23346,119548,SNR/DSBL,SA,100.00
23387,86969,EX,"GOVT ",
23397,27854,EX,"GOVT ",
23409,27854,EX,"GOVT ",
23410,27854,EX,"GOVT ",
23411,27854,EX,"GOVT ",
23412,27854,EX,"GOVT ",
23413,86969,EX,"GOVT ",
23414,160325,EX,UTL,100.00
23415,27854,EX,"GOVT ",
23416,27854,EX,"GOVT ",
23417,27873,EX,"GOVT ",
23418,27854,EX,"GOVT ",
23419,160325,EX,UTL,100.00
23420,27854,EX,"GOVT ",
23421,27854,EX,"GOVT ",
23422,27873,EX,"GOVT ",
23424,27854,EX,"GOVT ",
23425,27854,EX,"GOVT ",
23426,160325,EX,UTL,100.00
23427,27854,EX,"GOVT ",
23428,27854,EX,"GOVT ",
23431,27854,EX,"GOVT ",
23432,160325,EX,UTL,100.00
23433,27854,EX,"GOVT ",
23434,464170,SNR/DSBL,SA,100.00
23448,27854,EX,"GOVT ",
23455,424524,EX,"GOVT ",
23527,86984,EX,"GOVT ",
23549,23419,EX,UTL,100.00
23561,82380,EX,UTL,100.00
23567,459644,DOR,,100.00
23568,459644,EX,DOR,100.00
23574,29562,EX,UTL,100.00
23580,108500,EX,DOR,100.00
23597,82380,EX,UTL,100.00
23598,82380,EX,UTL,100.00
23601,82380,EX,UTL,100.00
23645,119419,SNR/DSBL,"SA   ",100.00
23646,58919,SNR/DSBL,"SA   ",100.00
23685,154886,SNR/DSBL,"SA   ",100.00
23686,146572,SNR/DSBL,SB,100.00
23708,94544,SNR/DSBL,SA,100.00
23723,82380,EX,UTL,100.00
23724,82380,EX,UTL,100.00
23726,82380,EX,UTL,100.00
23742,130934,SNR/DSBL,SA,100.00
23774,138756,SNR/DSBL,SA,100.00
23782,27854,EX,"GOVT ",
23794,52372,SNR/DSBL,SA,100.00
23815,472969,SNR/DSBL,SA,100.00
23820,42513,SNR/DSBL,SA,100.00
23825,52713,SNR/DSBL,SA,100.00
23826,99040,SNR/DSBL,SA,100.00
23849,146029,SNR/DSBL,"SA   ",100.00
23869,469731,SNR/DSBL,SA,100.00
23874,27673,EX,DOR,100.00
23923,134044,SNR/DSBL,SA,100.00
23925,208405,SNR/DSBL,"SA   ",100.00
23971,27854,EX,"GOVT ",
23984,465954,EX,DOR,100.00
23989,27666,EX,DOR,100.00
24016,59639,SNR/DSBL,SC,100.00
24038,226120,SNR/DSBL,"SC   ",100.00
24040,463100,SNR/DSBL,SA,100.00
24042,469212,SNR/DSBL,"SA   ",100.00
24046,109969,EX,DOR,100.00
24049,109969,EX,DOR,100.00
24054,74593,SNR/DSBL,SC,100.00
24055,109969,EX,DOR,100.00
24061,159352,SNR/DSBL,"SA   ",100.00
24068,90405,SNR/DSBL,SA,100.00
24076,214869,SNR/DSBL,SA,100.00
24094,139513,SNR/DSBL,"SA   ",100.00
24117,39841,SNR/DSBL,SA,100.00
24141,77054,SNR/DSBL,SA,100.00
24195,52816,SNR/DSBL,SA,100.00
24208,189396,SNR/DSBL,"SA   ",100.00
24211,170042,SNR/DSBL,SA,100.00
24228,219633,SNR/DSBL,SA,100.00
24249,133116,SNR/DSBL,"SA   ",100.00
24256,44327,SNR/DSBL,SA,100.00
24297,166322,SNR/DSBL,SA,100.00
302935,27895,EX,"GOVT ",
302943,65793,DOR,,100.00
302969,27895,EX,"GOVT ",
302991,27895,EX,"GOVT ",
303023,208592,EX,DOR,100.00
303031,208599,HOF,HOF,100.00
303041,208627,U500,,
303053,208652,U500,,
303133,17673,EX,"GOVT ",
303188,223471,SNR/DSBL,SA,100.00
303203,212034,SNR/DSBL,"SA   ",100.00
303207,61593,EX,GOVT,100.00
303223,438745,SNR/DSBL,SC,100.00
303233,461118,SNR/DSBL,SA,100.00
303258,209384,HOF,HOF,100.00
303261,202703,EX,DOR,100.00
303274,209409,U500,,
303335,226120,SNR/DSBL,"SA   ",100.00
303344,418742,EX,"GOVT ",
303345,418742,EX,"GOVT ",
303365,435006,U500,,
303381,91134,EX,"GOVT ",
303488,221873,SNR/DSBL,SA,100.00
303506,211626,SNR/DSBL,SA,100.00
303508,476258,SNR/DSBL,SA,100.00
303552,61593,EX,"GOVT ",
303599,210803,EX,"GOVT ",
303600,210805,EX,"GOVT ",
303635,140581,EX,"GOVT ",
303658,27917,EX,"GOVT ",
303710,436464,EX,DOR,100.00
303714,211508,U500,,
303734,211559,EX,DOR,100.00
303755,211593,U500,,
303771,211761,U500,,
303775,437086,U500,,
303790,205679,EX,DOR,100.00
303793,27895,EX,"GOVT ",
303794,445518,EX,GOVT,100.00
303815,212210,U500,,
303831,86965,EX,GOVT,100.00
303845,212424,U500,,
303881,212568,U500,,
303884,430023,U500,,
303972,35031,EX,"GOVT ",
303973,35031,EX,"GOVT ",
303974,212628,U500,,
303983,215655,EX,DOR,100.00
303987,212673,U500,,
303991,130025,EX,"GOVT ",
303996,212731,U500,,
303997,212732,U500,,
304036,212755,U500,,
304062,423990,SNR/DSBL,SA,100.00
304091,212840,HOF,HOF,100.00
304097,140581,EX,"GOVT ",
304101,212882,U500,,
304106,212888,U500,,
304136,427606,SNR/DSBL,SB,100.00
304174,223513,SNR/DSBL,SB,100.00
304214,213028,U500,,
304270,420450,SNR/DSBL,SA,100.00
304439,461203,EX,DOR,100.00
304512,213417,HOF,HOF,100.00
304538,213498,HOF,HOF,100.00
304546,196263,EX,"GOVT ",
304547,424878,EX,"GOVT ",
304549,27917,EX,"GOVT ",
304561,213610,U500,,
304575,91137,EX,"GOVT ",
304577,91134,EX,"GOVT ",
304578,27917,EX,CIT,100.00
304592,86956,EX,"GOVT ",
304593,86956,EX,"GOVT ",
304616,215686,SNR/DSBL,SB,100.00
304625,213924,U500,,
304667,125918,U500,,
304726,214066,U500,,
304734,426879,U500,,
304815,27895,EX,"GOVT ",
304843,214301,U500,,
304927,61629,EX,"GOVT ",
304932,214517,HOF,HOF,100.00
304934,214520,U500,,
304950,214532,U500,,
304974,224008,SNR/DSBL,SA,100.00
305040,423907,SNR/DSBL,SB,100.00
305057,463943,EX,CIT,100.00
305059,27917,EX,"GOVT ",
305060,27920,EX,"GOVT ",
305062,27920,EX,"GOVT ",
305063,27917,EX,"GOVT ",
305064,27917,EX,"GOVT ",
305147,450535,SNR/DSBL,SA,100.00
305171,214801,U500,,
305197,126941,EX,"GOVT ",
305198,126941,EX,"GOVT ",
305208,215288,U500,,
305213,432777,SNR/DSBL,SA,100.00
305238,27895,EX,"GOVT ",
305286,27895,EX,"GOVT ",
305288,27895,EX,"GOVT ",
305297,432642,SNR/DSBL,SA,100.00
305301,27895,EX,"GOVT ",
305302,27895,EX,"GOVT ",
305303,27895,EX,"GOVT ",
305328,218832,SNR/DSBL,SC,100.00
305351,72690,SNR/DSBL,SA,100.00
305364,61638,EX,"GOVT ",
305365,61593,EX,"GOVT ",
305395,61629,EX,GOVT,100.00
305399,105455,EX,DOR,100.00
305400,105455,EX,DOR,100.00
305401,105455,EX,DOR,100.00
305402,105455,EX,DOR,100.00
305409,61629,EX,"GOVT ",
305510,164260,EX,CIT,100.00
305513,61593,EX,"GOVT ",
305515,61593,EX,"GOVT ",
305524,27917,EX,"GOVT ",
305529,159493,EX,"GOVT ",
305554,452455,EX,DOR,100.00
305559,219851,SNR/DSBL,SA,100.00
305563,27854,EX,"GOVT ",
305577,61593,EX,"GOVT ",
305578,27917,EX,"GOVT ",
305582,130025,EX,"GOVT ",
305609,61632,EX,"GOVT ",
305624,218522,U500,,
305627,220379,U500,,
305638,218541,U500,,
305641,130025,EX,"GOVT ",
305642,130025,EX,"GOVT ",
305702,102400,U500,,
305734,61593,EX,"GOVT ",
305738,218801,U500,,
305766,86956,EX,"GOVT ",
305767,86956,EX,"GOVT ",
305768,86956,EX,"GOVT ",
305772,139962,DOR,,100.00
305784,219113,SNR/DSBL,EX(DOR),100.00
305786,127185,EX,DOR,100.00
305802,164260,EX,"GOVT ",
305846,140630,SNR/DSBL,SA,100.00
305863,27854,EX,"GOVT ",
305866,86956,EX,"GOVT ",
305868,86956,EX,"GOVT ",
305870,86956,EX,"GOVT ",
305884,171561,SNR/DSBL,"SA   ",43.54
305885,25913,EX,UTL,100.00
305886,30702,EX,DOR,100.00
306175,222245,SNR/DSBL,SC,100.00
306212,471847,SNR/DSBL,SA,100.00
306234,61593,EX,"GOVT ",
306283,30701,DOR,,100.00
306288,35061,EX,"GOVT ",
306289,35061,EX,"GOVT ",
306290,35061,EX,"GOVT ",
306291,130025,EX,"GOVT ",
306293,35061,EX,"GOVT ",
306294,35061,EX,"GOVT ",
306360,29563,EX,"GOVT ",
306370,27859,EX,"GOVT ",
306375,61630,EX,"GOVT ",
306376,61629,EX,"GOVT ",
306380,27895,EX,"GOVT ",
306382,194181,DOR,,100.00
306404,196263,EX,"GOVT ",
306411,224951,SNR/DSBL,SA,100.00
306471,150585,EX,DOR,100.00
306475,130025,EX,"GOVT ",
306484,35061,EX,"GOVT ",
306493,130025,EX,"GOVT ",
306494,27895,EX,"GOVT ",
306499,164260,EX,"GOVT ",
306503,222033,EX,DOR,100.00
306552,437883,SNR/DSBL,SA,100.00
306566,423206,SNR/DSBL,SB,100.00
306570,220832,SNR/DSBL,SA,.00
45523,433120,EX,COM,100.00
45524,433120,EX,COM,100.00
45527,35062,EX,"GOVT ",
45536,27895,EX,"GOVT ",
45537,17653,EX,"GOVT ",
45539,27895,EX,"GOVT ",
45540,27895,EX,"GOVT ",
45541,27895,EX,"GOVT ",
45554,424879,EX,"GOVT ",
45555,17760,EX,"GOVT ",
45557,47044,EX,"GOVT ",
45561,47044,EX,"GOVT ",
45584,110101,EX,FED,100.00
45586,102434,EX,"GOVT ",
45588,47044,EX,"GOVT ",
45732,446174,SNR/DSBL,SA,100.00
45746,217542,SNR/DSBL,"SA   ",100.00
45811,52427,SNR/DSBL,SA,100.00
45818,98086,SNR/DSBL,"SA   ",100.00
45822,426440,SNR/DSBL,SA,100.00
45825,211419,SNR/DSBL,SA,100.00
45833,16880,SNR/DSBL,SA,100.00
45840,152757,SNR/DSBL,SA,100.00
45868,451399,SNR/DSBL,SA,100.00
45894,176348,SNR/DSBL,SB,100.00
45947,435279,EX,GOVT,100.00
45948,435279,EX,GOVT,100.00
45986,208451,EX,DOR,100.00
46065,47044,EX,"GOVT ",
46067,109898,EX,"GOVT ",
46071,109898,EX,"GOVT ",
46105,478574,SNR/DSBL,SA,100.00
46116,61600,EX,GOVT,100.00
46160,152806,SNR/DSBL,"SA   ",100.00
46162,101359,SNR/DSBL,"SA   ",100.00
46169,452688,SNR/DSBL,SA,50.00
46170,157249,SNR/DSBL,SC,100.00
46171,194720,SNR/DSBL,SA,100.00
46192,433202,EX,DOR,100.00
46214,27917,EX,"GOVT ",
46265,27917,EX,"GOVT ",
46304,439838,EX,DOR,100.00
46392,27917,EX,"GOVT ",
46504,473003,SNR/DSBL,SA,100.00
46508,170005,SNR/DSBL,"SA   ",100.00
46524,421099,SNR/DSBL,SA,100.00
46536,91134,EX,ST,100.00
46540,208690,EX,DOR,100.00
46546,163980,SNR/DSBL,SB,100.00
46680,288646,SNR/DSBL,SA,100.00
46725,138043,EX,"GOVT ",
46727,27895,EX,"GOVT ",
46730,27895,EX,"GOVT ",
46733,47044,EX,"GOVT ",
46736,47044,EX,"GOVT ",
46742,47044,EX,"GOVT ",
46743,47062,EX,"GOVT ",
46759,47044,EX,"GOVT ",
46782,92417,SNR/DSBL,SA,100.00
46801,122579,SNR/DSBL,SA,100.00
46813,185791,SNR/DSBL,SA,100.00
46844,56989,SNR/DSBL,SA,100.00
46858,121881,SNR/DSBL,"SA   ",100.00
46861,83810,SNR/DSBL,SA,100.00
46874,68933,SNR/DSBL,SA,100.00
46877,146605,SNR/DSBL,SA,100.00
46879,110636,SNR/DSBL,"SA   ",100.00
46888,17693,EX,GOVT,100.00
46917,20740,SNR/DSBL,SA,100.00
46987,90922,SNR/DSBL,SB,100.00
46996,66869,SNR/DSBL,"SA   ",100.00
47005,434948,SNR/DSBL,SA,100.00
47046,163384,SNR/DSBL,SA,100.00
47075,183257,SNR/DSBL,SA,100.00
47084,481753,EX,"GOVT ",
47085,127566,SNR/DSBL,SA,100.00
47187,10602,SNR/DSBL,SA,100.00
47193,217833,SNR/DSBL,SA,100.00
47212,47044,EX,"GOVT ",
47221,435279,EX,GOVT,100.00
47224,47044,EX,"GOVT ",
47228,435279,EX,GOVT,100.00
47253,182531,SNR/DSBL,"SA   ",100.00
47290,93032,SNR/DSBL,SA,100.00
47322,47045,EX,"GOVT ",
47331,194943,SNR/DSBL,SB,.00
47337,88832,SNR/DSBL,SA,100.00
47355,28483,SNR/DSBL,"SA   ",100.00
47375,27850,EX,"GOVT ",
47376,27851,EX,"GOVT ",
47377,27852,EX,"GOVT ",
47378,27851,EX,"GOVT ",
47380,62421,EX,GOVT,100.00
47382,462759,U500,,
47426,471658,SNR/DSBL,SA,100.00
47436,194527,EX,"GOVT ",
47450,123981,SNR/DSBL,SA,100.00
47462,27852,EX,"GOVT ",
47493,422740,SNR/DSBL,SA,100.00
47494,458020,SNR/DSBL,SA,100.00
47497,136489,EX,UTL,100.00
47498,27852,EX,"GOVT ",
47500,30710,EX,DOR,100.00
47512,62415,EX,"GOVT ",
47513,62415,EX,"GOVT ",
47515,17619,EX,DOR,100.00
47516,30726,EX,DOR,100.00
47555,62416,EX,"GOVT ",
